"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.60597953055918e-12,-1.15709944264577,0.983,1,1.0407938719053e-07,"Control","mz-781.624006841484"
3.60597953055918e-12,-0.374182337232349,1,1,1.0407938719053e-07,"Control","mz-953.570933708996"
3.74265070898339e-12,0.276244873669226,1,1,1.08024127413388e-07,"Control","mz-752.562323599933"
4.64444835694654e-12,-1.74204709710174,0.367,0.85,1.34052712926548e-07,"Control","mz-488.228637328334"
5.22462692253225e-12,-0.212649756815633,1,1,1.50798406865048e-07,"Control","mz-769.502202292552"
5.62497766217595e-12,-0.576029454480589,1,1,1.62353730263384e-07,"Control","mz-816.587290837606"
6.76206229100929e-12,0.356613554687877,1,1,1.95173403905401e-07,"Control","mz-744.552833924139"
7.27746872023918e-12,0.777587572446294,1,1,2.10049579672263e-07,"Control","mz-783.604019238345"
8.42639602711675e-12,-0.443825071063554,1,1,2.43211068530671e-07,"Control","mz-767.473395681531"
8.74033152514652e-12,-0.347763861749432,1,1,2.52272188810304e-07,"Control","mz-704.524998860675"
8.74033152514652e-12,0.326797642317584,1,1,2.52272188810304e-07,"Control","mz-824.480767322796"
1.01147397444197e-11,-0.218212524793606,1,1,2.91941733243186e-07,"Control","mz-732.558949841834"
1.04901591752844e-11,0.372630212203585,1,1,3.02777464276235e-07,"Control","mz-793.539894443383"
1.08792187602267e-11,-0.680312665950537,1,1,3.14006891076422e-07,"Control","mz-693.446308185918"
1.12824029812832e-11,0.487659299944013,1,1,3.25643997248776e-07,"Control","mz-605.451109215743"
1.17374685837238e-11,-2.10525998452598,0.217,0.75,3.38778555732019e-07,"Control","mz-452.25845307082"
1.25818036530151e-11,-0.495793658126257,1,1,3.63148598836975e-07,"Control","mz-721.479392117757"
1.30466757934103e-11,0.76034924843362,1,0.983,3.76566203425203e-07,"Control","mz-257.043110313898"
1.30466757934103e-11,-0.240817319907296,1,1,3.76566203425203e-07,"Control","mz-808.575304154269"
1.3528358559301e-11,-0.247368730873586,1,1,3.90469013097104e-07,"Control","mz-767.542471395504"
1.40030249210074e-11,-1.85547405555867,0.3,0.8,4.04169308295037e-07,"Control","mz-486.211549023567"
1.5080315298678e-11,-0.263135492868208,1,1,4.35263140465742e-07,"Control","mz-812.490169662797"
1.68062245642359e-11,0.415881254556242,1,1,4.85078059597541e-07,"Control","mz-744.560279489706"
1.8719119256125e-11,2.66029624116991,0.983,0.967,5.40289939089537e-07,"Control","mz-463.322712831318"
1.87251081825366e-11,0.203636460048205,1,1,5.40462797472555e-07,"Control","mz-804.486201995288"
1.9315197349322e-11,-1.46875325868732,0.6,0.933,5.57494541093481e-07,"Control","mz-472.247784617042"
1.93957010852607e-11,1.07700113191658,1,0.933,5.59818120423879e-07,"Control","mz-755.555934410288"
2.08563534878139e-11,1.51561001768762,1,0.967,6.01976930718772e-07,"Control","mz-457.265330924023"
2.24102510096164e-11,0.392093042256487,1,1,6.46827074890559e-07,"Control","mz-829.525470706072"
2.4075403988197e-11,0.537495697702583,1,1,6.9488838531133e-07,"Control","mz-180.0642650516"
2.87862791949522e-11,-0.483115621803114,1,1,8.30858376403907e-07,"Control","mz-766.468663776259"
3.09135042319594e-11,-0.229800236378911,1,1,8.92256472647044e-07,"Control","mz-792.493112810575"
3.20340614064104e-11,0.60351475587083,1,1,9.24599114373223e-07,"Control","mz-745.506471749579"
3.43957168338185e-11,0.735706165176164,1,1,9.92763574974504e-07,"Control","mz-783.611855317718"
3.43957168338185e-11,-0.760138911132197,1,1,9.92763574974504e-07,"Control","mz-867.646015516063"
3.43957168338185e-11,-0.580585770375458,1,1,9.92763574974504e-07,"Control","mz-1011.62559427019"
3.50155504802565e-11,1.28521844065788,0.983,0.783,1.01065383351164e-06,"Control","mz-261.026990861913"
3.57757231533575e-11,-1.63583024422331,0.317,0.817,1.03259469737536e-06,"Control","mz-487.194688989672"
3.73773533087266e-11,-1.46374496911997,0.2,0.783,1.07882254854978e-06,"Control","mz-425.244294871545"
3.82608826553963e-11,0.615690372259906,1,1,1.1043238560827e-06,"Control","mz-1035.83569559581"
3.96413479346988e-11,-0.453885257039935,1,1,1.14416822543921e-06,"Control","mz-697.479983123036"
4.73049270919216e-11,-0.904988483078099,0.967,1,1.36536211065413e-06,"Control","mz-207.01345998573"
4.90075332088601e-11,0.298891211291585,1,1,1.41450443100733e-06,"Control","mz-843.444257683987"
